,id,name,coordinates,score,intro,images,tag_labels,attribution,price_tier,eatingout_score,breakfast,lunch,dinner,drinks,coffee,icecream,cuisine,price,latitude,longitude
10,N__368394229,Vegie Bar,"{'latitude': -37.7958574, 'longitude': 144.9790602}",3.4822021169542747,One of the best vegetarian restaurants in town. Located in a really trendy district in Inner east. Excellent wines and friendly staff. Outdoor garden and vegetarian menu. Really good value for money and an amazing atmosphere. Usually frequented by a hip clientele.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Wine', 'cuisine-Pizza', 'cuisine-Vegan', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Mexican', 'feature-Takeaway', 'cuisine-Vegetarian', 'poitype-Restaurant', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/368394229', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/Inner%20east', 'source_id': 'wikivoyage'}]",2.0,6.9644042339085495,0,1,1,0,1,0,"['Wine', 'Pizza', 'Vegan', 'Dessert', 'Mexican', 'Vegetarian']",medium,-37.7958574,144.9790602
11,N__812694552,Il Solito Posto,"{'latitude': -37.8148966, 'longitude': 144.9703288}",3.4733354082833667,Located close to the Hosier Lane in Melbourne. Top class food and a happy owner. Customers praise the good wines and fantastic coffee. Quite large portions. Reasonable prices and a romantic ambience.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'character', 'eatingout', 'cuisine-Wine', 'district-cbd', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'character-Rustic', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/812694552', 'source_id': 'openstreetmap'}]",2.0,6.9466708165667335,1,1,1,0,1,0,"['Wine', 'Dessert', 'Italian', 'Seafood']",medium,-37.8148966,144.9703288
12,T__b4c721e95f8a,MoVida,"{'latitude': -37.8165887, 'longitude': 144.9691595}",3.470802040469035,"Located close to the Hosier Lane in Melbourne. MoVida is a good option for its excellent wines. A fantastic menu, big portions, friendly staff and a fun ambience. Really good value for money.",[],"['lunch', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'district-cbd', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Spanish', 'poitype-Restaurant', 'eatingout_establishment', 'character-Reservation_recommended', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4936374478', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Sydney%20Airport', 'source_id': 'wikivoyage'}]",2.0,6.94160408093807,0,1,1,0,0,0,"['Beer', 'Wine', 'Tapas', 'Dessert', 'Spanish']",medium,-37.8165887,144.9691595
13,T__c9ab12128dd5,Tonka,"{'latitude': -37.8157363, 'longitude': 144.9714128}",3.4691515182833537,High end restaurant with expensive portions. Located close to the Fortyfivedownstairs in Melbourne. Fusion food. Nice wines in a fantastic atmosphere. An amazing sommelier. Quite reasonable prices.,[],"['lunch', 'dinner', 'cuisine', 'district', 'eatingout', 'cuisine-Roti', 'cuisine-Wine', 'district-cbd', 'cuisine-Spicy', 'cuisine-Indian', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cocktail', 'cuisine-Vegetarian', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6089822072', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/CBD', 'source_id': 'wikivoyage'}]",,6.938303036566707,0,1,1,0,0,0,"['Roti', 'Wine', 'Spicy', 'Indian', 'Dessert', 'Cocktail', 'Vegetarian']",medium,-37.8157363,144.9714128
14,T__7ca3c3cee97e,Vivace Ristorante,"{'latitude': -37.9054359, 'longitude': 145.0030338}",3.465511207937177,Italian restaurant with an excellent menu. Outstanding food in a modern ambience. Good wines and fantastic service.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'breakfast', 'character', 'eatingout', 'cuisine-Wine', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'poitype-Restaurant', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/6970781350', 'source_id': 'openstreetmap'}]",2.0,6.931022415874354,1,1,1,0,1,0,"['Wine', 'Steak', 'Dessert', 'Italian', 'Seafood']",medium,-37.9054359,145.0030338
15,T__1c742aa6886e,Sette Bello Restaurant,"{'latitude': -37.9019356, 'longitude': 145.1623777}",3.462482311043213,"Sette Bello Restaurant is an italian restaurant in Melbourne. Fantastic food and really good wines. Familiar menu, good wine list, outstanding service and a warm ambience.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'character', 'eatingout', 'cuisine-Wine', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'poitype-Restaurant', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/2179052114', 'source_id': 'openstreetmap'}]",2.0,6.924964622086426,0,1,1,0,1,0,"['Wine', 'Steak', 'Dessert', 'Italian', 'Seafood']",medium,-37.9019356,145.1623777
16,T__bf0c95b19bf6,Rice Paper Scissors,"{'latitude': -37.811292856427144, 'longitude': 144.97097596930053}",3.4623152529947356,Rice Paper Scissors is a little restaurant in Melbourne close to the Velasquez Gallery. Spicy food and really friendly service. Good cocktails. A simple menu and big portions. Fantastic value for money and a wonderful atmosphere. Typically frequented by happy people.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Ribs', 'cuisine-Roti', 'cuisine-Thai', 'cuisine-Wine', 'district-cbd', 'cuisine-Spicy', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cocktail', 'cuisine-Vegetarian', 'poitype-Restaurant', 'cuisine-Fried_chicken', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,6.924630505989471,0,1,1,0,1,0,"['Ribs', 'Roti', 'Thai', 'Wine', 'Spicy', 'Tapas', 'Dessert', 'Cocktail', 'Vegetarian', 'Fried_chicken']",medium,-37.811292856427144,144.97097596930053
17,T__b50a36213996,CA de VIN,"{'latitude': -37.8137478, 'longitude': 144.9634153}",3.4580477881401723,"Italian restaurant with large portions, located in the centre. Delicious pizzas and awesome coffee. Friendly staff and a romantic ambience. Good value for money. Usually frequented by wonderful people.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'cuisine-Spanish', 'character-Romantic', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6344541343', 'source_id': 'openstreetmap'}]",2.0,6.916095576280345,0,1,1,0,1,0,"['Wine', 'Pizza', 'Dessert', 'Italian', 'Seafood', 'Spanish']",medium,-37.8137478,144.9634153
18,N__597923767,Flower Drum,"{'latitude': -37.811867, 'longitude': 144.969217}",3.4441834325331957,"Chinese restaurant with a private dining area and big portions, located in the centre. Flower Drum is a good choice for its amazing food and beautiful wines. Excellent value for money and a fantastic ambience. A really knowledgable sommelier. Usually frequented by old people.",[],"['lunch', 'dinner', 'cuisine', 'district', 'icecream', 'eatingout', 'cuisine-Wine', 'district-cbd', 'eatingout_time', 'cuisine-Chinese', 'cuisine-Dessert', 'cuisine-Pancake', 'cuisine-Seafood', 'district-chinatown', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/597923767', 'source_id': 'openstreetmap'}]",2.0,6.888366865066391,0,1,1,0,0,1,"['Wine', 'Chinese', 'Dessert', 'Pancake', 'Seafood']",medium,-37.811867,144.969217
19,T__29828403925e,D.O.C Pizza & Mozzarella Bar,"{'latitude': -37.7989641, 'longitude': 144.9685283}",3.437870558043554,The most original pizzas in town. Located close to the Italian Museum in Melbourne. D.O.C Pizza & Mozzarella Bar is a place worth considering for its excellent coffee. Wood fired oven and delicious menu. Good value for money and a fantastic atmosphere. Top quality service.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'feature-Takeaway', 'poitype-Restaurant', 'district-inner_north', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/4690191490', 'source_id': 'openstreetmap'}]",2.0,6.875741116087108,0,1,1,0,1,0,"['Beer', 'Wine', 'Pizza', 'Dessert', 'Italian']",medium,-37.7989641,144.9685283
20,T__e5c57dbe8b24,Ginger Boy,"{'latitude': -37.811159, 'longitude': 144.9709703}",3.4343657591505536,Well known restaurant with a really cool interior. Located close to the Velasquez Gallery in Melbourne. Ginger Boy is a good choice for its delicious food. Excellent staff and a modern ambience. Good value for money.,[],"['lunch', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Ribs', 'cuisine-Thai', 'cuisine-Wine', 'district-cbd', 'cuisine-Spicy', 'eatingout_time', 'cuisine-Chinese', 'cuisine-Dessert', 'cuisine-Cocktail', 'poitype-Restaurant', 'eatingout_establishment', 'character-Reservation_recommended', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/5740134021', 'source_id': 'openstreetmap'}]",2.0,6.868731518301107,0,1,1,0,0,0,"['Ribs', 'Thai', 'Wine', 'Spicy', 'Chinese', 'Dessert', 'Cocktail']",medium,-37.811159,144.9709703
21,T__8fa36185cb6f,+39 Pizzeria,"{'latitude': -37.8133941, 'longitude': 144.9618471}",3.4255093271780552,One of the best italian restaurants in town. Located in the centre in Melbourne. Fantastic pizzas in a lovely atmosphere. Unbelievable wines and italian beers. Good wine list and little interior. Quick service.,[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'character', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'district-cbd', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'character-Reservation_recommended', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/5114996122', 'source_id': 'openstreetmap'}]",2.0,6.8510186543561105,0,1,1,0,0,0,"['Beer', 'Wine', 'Pizza', 'Dessert', 'Italian']",medium,-37.8133941,144.9618471
22,T__67000aec6578,Cafe Andiamo,"{'latitude': -37.8171057, 'longitude': 144.9657409}",3.4233607487819735,Cafe Andiamo is an italian restaurant in Melbourne. Delicious pizzas. Fantastic coffee and friendly staff. Big portions and a wonderful atmosphere. Good value for money.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'cuisine-Wine', 'district-cbd', 'poitype-Cafe', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Italian', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4422320390', 'source_id': 'openstreetmap'}]",,6.846721497563947,1,1,1,0,1,0,"['Wine', 'Pizza', 'Italian']",medium,-37.8171057,144.9657409
23,T__e14f0ec7fe2c,Gradi,"{'latitude': -37.8228625, 'longitude': 144.9581886}",3.4216647732200984,Gradi is a packed restaurant in Melbourne close to the King Street Bridge. Simple pizzas and nice wines. Has outdoor seating. Fantastic value for money and a family friendly ambience. Slow service. Usually frequented by extraordinary people.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'icecream', 'character', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'character-Reservation_recommended']","[{'url': 'http://www.openstreetmap.org/node/4598927089', 'source_id': 'openstreetmap'}]",,6.843329546440197,0,1,1,0,1,1,"['Wine', 'Pizza', 'Dessert', 'Italian', 'Seafood']",medium,-37.8228625,144.9581886
24,T__3beb31763f8e,II Tempo Pizza,"{'latitude': -37.8174298, 'longitude': 144.9658878}",3.4195775619880626,"Italian coffee shop with big portions, located in a fabulous alley. Vegetarian pizzas and really amazing service. Excellent coffee in a fantastic atmosphere. Good value for money.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Italian', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6634489585', 'source_id': 'openstreetmap'}]",2.0,6.839155123976125,1,1,1,0,1,0,"['Wine', 'Pizza', 'Italian']",medium,-37.8174298,144.9658878
25,T__4d74367c21cb,The Meat and Wine Co.,"{'latitude': -37.821528, 'longitude': 144.961934}",3.413215066310525,"The Meat and Wine Co. is a steak house in Melbourne close to the Sandridge Bridge. Good wine list, private dining area, fantastic service and a casual ambience. Really good value for money.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'eatingout', 'cuisine-Ribs', 'cuisine-Wine', 'district-cbd', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/2140978058', 'source_id': 'openstreetmap'}]",2.0,6.82643013262105,0,1,1,0,1,0,"['Ribs', 'Wine', 'Steak', 'Dessert']",medium,-37.821528,144.961934
26,N__570798674,Banff Cafe,"{'latitude': -37.8593259, 'longitude': 144.9784517}",3.4043035133078936,"The Banff Cafe does delicious, generously-sized pizzas for $5.50 all day on Mondays and Tuesdays, and until 5:30PM the rest of the week. It is also good for happy hour from 3 to 6PM. A great place to sit outside on a warm afternoon. The building was once commandeered by the Americans as barracks for soldiers during WW2. It's an institution and the setting is nice, but the coffee is average.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'poitype-Cafe', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Italian', 'feature-Takeaway', 'district-st_kilda', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/570798674', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/St%20Kilda', 'source_id': 'wikivoyage'}]",1.0,6.808607026615787,1,1,1,0,1,0,"['Beer', 'Wine', 'Pizza', 'Italian']",cheap,-37.8593259,144.9784517
27,N__577451075,France Soir,"{'latitude': -37.8382457, 'longitude': 144.9869545}",3.3909238639107304,"France Soir, as its name suggests, serves food that is as French as it gets. Owner and sommelier Jean-Paul Prunetti has more than 1,500 European and Australian wines on offer. Definitely a treat.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'character', 'eatingout', 'cuisine-Wine', 'cuisine-Steak', 'cuisine-French', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Escargot', 'poitype-Restaurant', 'eatingout_establishment', 'character-Reservation_recommended']","[{'url': 'http://www.openstreetmap.org/node/577451075', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/Stonnington', 'source_id': 'wikivoyage'}]",,6.781847727821461,0,1,1,0,1,0,"['Wine', 'Steak', 'French', 'Dessert', 'Escargot']",medium,-37.8382457,144.9869545
28,N__621540204,MoVida,"{'latitude': -37.8148997, 'longitude': 144.9587461}",3.3881021456239315,"MoVida is a cool restaurant in Melbourne close to the Peter Bray Gallery. Good tapas. Spanish wines. A gluten free menu, reasonable portions, fantastic staff and a relaxed atmosphere.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Seafood', 'cuisine-Spanish', 'cuisine-Sandwich', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/621540204', 'source_id': 'openstreetmap'}]",2.0,6.776204291247863,0,1,1,0,0,0,"['Wine', 'Tapas', 'Dessert', 'Seafood', 'Spanish', 'Sandwich']",medium,-37.8148997,144.9587461
29,N__1029487964,Scopri,"{'latitude': -37.795569, 'longitude': 144.975048}",3.3854233129294267,The best pasta in the area. Located on the main street in Inner east. Italian food and fantastic wines. An extensive menu. Good value for money and a nice ambience. Knowledgable staff.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Wine', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'character-Romantic', 'poitype-Restaurant', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1029487964', 'source_id': 'openstreetmap'}]",2.0,6.770846625858853,0,1,1,0,1,0,"['Wine', 'Steak', 'Dessert', 'Italian', 'Seafood']",medium,-37.795569,144.975048
30,N__673062586,Ombra Salumi Bar,"{'latitude': -37.811754, 'longitude': 144.971007}",3.385224434653511,"The most beautiful pizzas in Melbourne. Located close to the Velasquez Gallery. Ombra Salumi Bar is a place worth considering for its good wines. Quite expensive wine list, amazing menu, friendly staff and a relaxed atmosphere. Really good value for money.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Beer', 'cuisine-Ribs', 'cuisine-Wine', 'district-cbd', 'cuisine-Pizza', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/673062586', 'source_id': 'openstreetmap'}]",2.0,6.770448869307022,0,1,1,0,1,0,"['Beer', 'Ribs', 'Wine', 'Pizza', 'Tapas', 'Dessert', 'Italian']",medium,-37.811754,144.971007
31,T__8a5eb02af88b,Café Vue,"{'latitude': -37.81615652191951, 'longitude': 144.96014244939389}",3.385064550645148,"Located close to the Peter Bray Gallery in Melbourne. Beautiful desserts. Really good wines. A fantastic menu, a knowledgable sommelier and a nice ambience. Good value for money. Usually frequented by young people.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'character', 'eatingout', 'cuisine-Roti', 'cuisine-Wine', 'district-cbd', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'character-Rustic', 'cuisine-Cocktail', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",1.0,6.770129101290296,0,1,1,0,1,0,"['Roti', 'Wine', 'Steak', 'Dessert', 'Italian', 'Cocktail']",cheap,-37.81615652191951,144.96014244939389
32,T__1e3112954fd4,Mr. Miyagi,"{'latitude': -37.85419509619145, 'longitude': 144.99269507168154}",3.380079314748877,"Located on the beach in Melbourne. Mr. Miyagi is a good choice for its good cocktails. Perfect portions, top notch service and a fantastic atmosphere.",[],"['lunch', 'dinner', 'cuisine', 'eatingout', 'cuisine-Wine', 'cuisine-Sushi', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Mexican', 'cuisine-Cocktail', 'cuisine-Japanese', 'poitype-Restaurant', 'cuisine-Fried_chicken', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,6.760158629497754,0,1,1,0,0,0,"['Wine', 'Sushi', 'Dessert', 'Mexican', 'Cocktail', 'Japanese', 'Fried_chicken']",medium,-37.85419509619145,144.99269507168154
33,T__928f41ff2c22,Pastuso Peruvian Restaurant,"{'latitude': -37.8158375, 'longitude': 144.9710709}",3.379616294759847,"Pastuso Peruvian Restaurant is a contemporary venue in Melbourne close to the Hosier Lane. Vegetarian food. Customers praise the amazing cocktails and good wines. A quite large dining area, big portions and a fantastic ambience. Friendly staff. Really good value for money.",[],"['lunch', 'dinner', 'cuisine', 'district', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'district-cbd', 'cuisine-Spicy', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cocktail', 'poitype-Restaurant', 'cuisine-Fried_chicken', 'cuisine-South_american', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4726222190', 'source_id': 'openstreetmap'}]",2.0,6.759232589519694,0,1,1,0,0,0,"['Beer', 'Wine', 'Spicy', 'Steak', 'Dessert', 'Cocktail', 'Fried_chicken', 'South_american']",medium,-37.8158375,144.9710709
34,T__400e9452425e,Magic Mountain Saloon,"{'latitude': -37.812917170651154, 'longitude': 144.97146457091952}",3.3769060223989804,"Magic Mountain Saloon is a restaurant in Melbourne close to the Velasquez Gallery, known for its fantastic wines and excellent cocktails. Packed menu, good wine list, friendly staff and an amazing atmosphere.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'breakfast', 'eatingout', 'cuisine-Beer', 'cuisine-Ribs', 'cuisine-Roti', 'cuisine-Thai', 'cuisine-Wine', 'district-cbd', 'cuisine-Spicy', 'eatingout_time', 'cuisine-Cocktail', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,6.753812044797961,1,1,1,0,1,0,"['Beer', 'Ribs', 'Roti', 'Thai', 'Wine', 'Spicy', 'Cocktail']",medium,-37.812917170651154,144.97146457091952
35,T__85c2fafebda4,Chocolate Buddha,"{'latitude': -37.8178106, 'longitude': 144.9687343}",3.3765801427969286,Really large restaurant with large portions. Located close to the Koorie Heritage Trust in Melbourne. Chocolate Buddha is a good option for its good wines. Unbelievable value for money and a really nice atmosphere. Friendly staff.,[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Steak', 'cuisine-Sushi', 'cuisine-Vegan', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Japanese', 'cuisine-Vegetarian', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4302808991', 'source_id': 'openstreetmap'}]",2.0,6.753160285593857,0,1,1,0,0,0,"['Wine', 'Steak', 'Sushi', 'Vegan', 'Dessert', 'Japanese', 'Vegetarian']",medium,-37.8178106,144.9687343
36,N__1080125030,Seamstress,"{'latitude': -37.81051, 'longitude': 144.968961}",3.373249914998248,Seamstress is a lively bar in Melbourne close to the Chinese Museum. Beautiful food and amazing staff. Customers recommend the good cocktails and really good wines. Eclectic menu and fantastic wine list. Relaxed ambience.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'district-cbd', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Chinese', 'cuisine-Dessert', 'cuisine-Cocktail', 'character-Romantic', 'cuisine-Vegetarian', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/1080125030', 'source_id': 'openstreetmap'}]",2.0,6.746499829996496,0,1,1,0,1,0,"['Beer', 'Wine', 'Tapas', 'Chinese', 'Dessert', 'Cocktail', 'Vegetarian']",medium,-37.81051,144.968961
37,N__598109211,Brunetti,"{'latitude': -37.7981549, 'longitude': 144.9678859}",3.369905568024012,Brunetti is a quaint coffee shop in Melbourne close to the Italian Museum. Quick coffee. An exquisitely large menu. Slow service and a brilliant atmosphere. Fantastic value for money.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'icecream', 'breakfast', 'eatingout', 'poitype-Cafe', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'feature-Takeaway', 'district-inner_north', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/598109211', 'source_id': 'openstreetmap'}]",2.0,6.739811136048024,1,1,0,0,1,1,"['Pizza', 'Dessert', 'Italian']",medium,-37.7981549,144.9678859
38,T__3d474439ba12,Entrecôte,"{'latitude': -37.8340315, 'longitude': 144.9805291}",3.3668952989740526,Entrecôte is a nice venue in Melbourne. Fabulous meat. Good wines and a fantastic pastry chef. Extensive wine list and simple menu. Romantic ambience. Typically frequented by a local clientele.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'eatingout', 'cuisine-Wine', 'cuisine-Steak', 'cuisine-French', 'eatingout_time', 'cuisine-Dessert', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/530289453', 'source_id': 'openstreetmap'}]",2.0,6.733790597948105,1,1,1,0,1,0,"['Wine', 'Steak', 'French', 'Dessert']",medium,-37.8340315,144.9805291
39,T__75ea58437941,Cumulus Inc,"{'latitude': -37.8148148, 'longitude': 144.9730268}",3.3634961231577836,"Cumulus Inc is a trendy restaurant in Melbourne, frequented for its fantastic wines and outstanding coffee. Located in the centre. Good food. An expensive wine list, large portions, a really helpful sommelier and a lively atmosphere. Really good value for money.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'breakfast', 'eatingout', 'cuisine-Wine', 'district-cbd', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cocktail', 'cuisine-Australian', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4302895907', 'source_id': 'openstreetmap'}]",2.0,6.726992246315567,1,1,1,0,1,0,"['Wine', 'Dessert', 'Cocktail', 'Australian']",medium,-37.8148148,144.9730268
40,T__46428eb97431,Mamak,"{'latitude': -37.8123114, 'longitude': 144.9615654}",3.3631822836035745,"Malaysian restaurant with an extensive menu and big portions, located in the centre. Fantastic roti and friendly staff. Original coffee in an amazing ambience. Excellent value for money.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Roti', 'district-cbd', 'cuisine-Spicy', 'eatingout_time', 'cuisine-Dessert', 'feature-Takeaway', 'cuisine-Malaysian', 'cuisine-Indonesian', 'poitype-Restaurant', 'cuisine-Fried_chicken', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6642220675', 'source_id': 'openstreetmap'}]",,6.726364567207149,0,1,1,0,0,0,"['Roti', 'Spicy', 'Dessert', 'Malaysian', 'Indonesian', 'Fried_chicken']",medium,-37.8123114,144.9615654
